ID,QUESTION_INDEX,ANS_ORDER,ANS_NOTE
317061,A09,3,
317061,A09,6,
317061,A09,7,
317061,A10,3,
317061,A11,2,
317061,A12,3,
317061,A14,4,
317061,B01,5,
317061,B02,1,
317061,B02,2,
317061,B02,3,
317061,B02,4,
317061,B02,5,
317061,B03,2,
317061,B03,3,
317061,B03,4,
317061,B04,5,
317061,B05,4,
317061,B06,2,
317061,B07,5,
317149,A01,5,
317149,A02,5,
317149,A04,4,
317149,A05,3,
317149,A08,5,
317149,A08,6,
317149,A09,1,
317149,A10,5,
317149,A11,5,
317149,A12,3,
317149,A14,4,
317149,B01,2,
317149,B02,5,
317149,B03,5,
317149,B04,5,
317149,B05,5,
317149,B06,5,
317149,B07,5,
317152,A01,7,
317152,A02,7,學生
317152,A04,1,
317152,A05,1,0
317152,A08,7,儲存教育基金
317152,A09,4,
317152,A10,2,
317152,A11,2,
317152,A12,1,
317152,A14,2,
317152,B01,1,
317152,B02,1,
317152,B02,2,
317152,B02,3,
317152,B02,4,
317152,B02,5,
317152,B03,1,
317152,B03,2,
317152,B03,3,
317152,B03,4,
317152,B03,5,
317152,B04,2,
317152,B05,3,
317152,B06,5,
317152,B07,5,
317157,A01,21,
317157,A02,7,家管
317157,A04,1,
317157,A05,2,5
317157,A08,3,
317157,A09,2,
317157,A10,1,
317157,A11,1,
317157,A12,1,
317157,A14,1,
317157,B01,1,
317157,B02,3,
317157,B03,4,
317157,B04,3,
317157,B05,4,
317157,B06,5,
317157,B07,5,
317163,A01,5,
317163,A02,1,
317163,A04,2,
317163,A05,1,0
317163,A08,5,
317163,A09,1,
317163,A10,1,
317163,A11,1,
317163,A12,1,
317163,A14,4,
317163,B01,5,
317163,B02,1,
317163,B02,2,
317163,B02,4,
317163,B03,3,
317163,B04,3,
317163,B05,4,
317163,B06,3,
317163,B07,2,
317184,A01,4,
317184,A02,2,
317184,A04,5,
317184,A05,2,2
317184,A08,3,
317184,A08,4,
317184,A08,5,
317184,A09,1,
317184,A09,3,
317184,A09,7,
317184,A10,3,
317184,A11,1,
317184,A12,2,
317184,A14,4,
317184,B01,5,
317184,B02,1,
317184,B02,2,
317184,B02,3,
317184,B02,4,
317184,B02,5,
317184,B03,4,
317184,B03,5,
317184,B04,5,
317184,B05,4,
317184,B06,5,
317184,B07,5,
317185,A01,4,
317185,A02,2,
317185,A04,4,
317185,A05,1,0
317185,A08,1,
317185,A09,1,
317185,A10,2,
317185,A11,1,
317185,A12,1,
317185,A14,4,
317185,B01,5,
317185,B02,1,
317185,B02,2,
317185,B02,3,
317185,B02,4,
317185,B02,5,
317185,B03,4,
317185,B04,3,
317185,B05,3,
317185,B06,3,
317185,B07,2,
317186,A01,2,
317186,A02,2,
317186,A04,3,
317186,A05,3,
317186,A08,1,
317186,A08,3,
317186,A08,5,
317186,A09,1,
317186,A10,3,
317186,A11,2,
317186,A12,2,
317186,A14,4,
317186,B01,4,
317186,B02,1,
317186,B02,2,
317186,B02,3,
317186,B02,4,
317186,B03,1,
317186,B03,4,
317186,B04,4,
317186,B05,3,
317186,B06,4,
317186,B07,3,
317192,A01,21,
317192,A02,2,
317192,A04,4,
317192,A05,3,
317192,A08,5,
317192,A09,4,
317192,A10,2,
317192,A11,1,
317192,A12,1,
317192,A14,4,
317192,B01,4,
317192,B02,1,
317192,B02,2,
317192,B02,3,
317192,B02,4,
317192,B02,5,
317192,B03,4,
317192,B04,5,
317192,B05,3,
317192,B06,2,
317192,B07,2,
317195,A01,8,
317195,A02,7,退休
317195,A04,2,
317195,A05,3,
317195,A08,3,
317195,A08,4,
317195,A08,5,
317195,A09,2,
317195,A09,3,
317195,A10,2,
317195,A11,2,
317195,A12,1,
317195,A14,4,
317195,B01,4,
317195,B02,1,
317195,B02,2,
317195,B02,3,
317195,B02,4,
317195,B02,5,
317195,B03,3,
317195,B03,4,
317195,B03,5,
317195,B04,3,
317195,B05,3,
317195,B06,3,
317195,B07,5,
317203,A01,5,
317203,A02,4,
317203,A04,5,
317203,A05,1,0
317203,A08,3,
317203,A08,5,
317203,A09,1,
317203,A09,3,
317203,A10,4,
317203,A11,3,
317203,A12,1,
317203,A14,4,
317203,B01,5,
317203,B02,1,
317203,B02,3,
317203,B02,5,
317203,B03,1,
317203,B03,2,
317203,B04,4,
317203,B05,3,
317203,B06,2,
317203,B07,1,
317205,A01,2,
317205,A02,3,
317205,A04,4,
317205,A05,1,0
317205,A08,1,
317205,A08,3,
317205,A08,5,
317205,A09,1,
317205,A09,3,
317205,A10,3,
317205,A11,2,
317205,A12,1,
317205,A14,4,
317205,B01,5,
317205,B02,1,
317205,B02,2,
317205,B02,3,
317205,B02,4,
317205,B02,5,
317205,B03,2,
317205,B03,3,
317205,B03,4,
317205,B03,5,
317205,B04,5,
317205,B05,4,
317205,B06,5,
317205,B07,4,
317221,A01,1,
317221,A01,1,
317221,A02,1,
317221,A02,1,
317221,A04,4,
317221,A04,4,
317221,A05,3,
317221,A05,1,0
317221,A08,1,
317221,A08,3,
317221,A08,5,
317221,A08,1,
317221,A08,5,
317221,A08,6,
317221,A09,1,
317221,A09,3,
317221,A09,4,
317221,A09,1,
317221,A09,4,
317221,A10,3,
317221,A10,4,
317221,A11,2,
317221,A11,1,
317221,A12,1,
317221,A12,1,
317221,A14,4,
317221,A14,4,
317221,B01,5,
317221,B01,5,
317221,B02,1,
317221,B02,3,
317221,B02,1,
317221,B02,2,
317221,B02,4,
317221,B02,5,
317221,B03,2,
317221,B03,4,
317221,B03,5,
317221,B03,1,
317221,B03,2,
317221,B03,3,
317221,B03,4,
317221,B03,5,
317221,B04,4,
317221,B04,5,
317221,B05,1,
317221,B05,4,
317221,B06,3,
317221,B06,4,
317221,B07,3,
317221,B07,4,
317230,A01,22,
317230,A02,7,學生
317230,A04,4,
317230,A05,1,0
317230,A08,1,
317230,A09,4,
317230,A10,2,
317230,A11,1,
317230,A12,1,
317230,A14,4,
317230,B01,5,
317230,B02,1,
317230,B02,4,
317230,B03,5,
317230,B04,3,
317230,B05,3,
317230,B06,2,
317230,B07,3,
317245,A01,6,
317245,A02,2,
317245,A04,4,
317245,A05,2,0
317245,A08,5,
317245,A09,1,
317245,A10,1,
317245,A11,2,
317245,A12,1,
317245,A14,4,
317245,B01,5,
317245,B02,1,
317245,B03,4,
317245,B04,3,
317245,B05,3,
317245,B06,3,
317245,B07,4,
317265,A01,5,
317265,A02,4,
317265,A04,4,
317265,A05,2,2
317265,A08,1,
317265,A08,3,
317265,A08,4,
317265,A08,5,
317265,A09,1,
317265,A09,3,
317265,A10,3,
317265,A11,2,
317265,A12,1,
317265,A14,4,
317265,B01,5,
317265,B02,1,
317265,B02,2,
317265,B02,3,
317265,B02,4,
317265,B02,5,
317265,B03,3,
317265,B03,4,
317265,B03,5,
317265,B04,5,
317265,B05,4,
317265,B06,5,
317265,B07,4,
317280,A01,24,生技
317280,A02,2,
317280,A04,5,
317280,A05,1,0
317280,A08,3,
317280,A08,5,
317280,A09,1,
317280,A09,3,
317280,A10,2,
317280,A11,1,
317280,A12,1,
317280,A14,4,
317280,B01,5,
317280,B02,1,
317280,B02,3,
317280,B02,4,
317280,B03,1,
317280,B03,2,
317280,B03,4,
317280,B04,4,
317280,B05,3,
317280,B06,4,
317280,B07,3,
317304,A01,12,
317304,A02,5,
317304,A04,5,
317304,A05,1,0
317304,A08,1,
317304,A08,3,
317304,A08,5,
317304,A08,6,
317304,A09,1,
317304,A09,3,
317304,A09,6,
317304,A09,7,
317304,A10,2,
317304,A11,2,
317304,A12,2,
317304,A14,4,
317304,B01,4,
317304,B02,1,
317304,B02,2,
317304,B02,3,
317304,B02,4,
317304,B02,5,
317304,B03,2,
317304,B03,3,
317304,B03,4,
317304,B03,5,
317304,B04,5,
317304,B05,4,
317304,B06,4,
317304,B07,5,
317314,A01,7,
317314,A02,7,碩2生
317314,A04,5,
317314,A05,1,0
317314,A08,1,
317314,A08,5,
317314,A09,1,
317314,A09,4,
317314,A10,3,
317314,A11,3,
317314,A12,1,
317314,A14,4,
317314,B01,5,
317314,B02,1,
317314,B02,4,
317314,B03,4,
317314,B03,5,
317314,B04,5,
317314,B05,4,
317314,B06,4,
317314,B07,5,
317316,A01,5,
317316,A02,1,
317316,A04,3,
317316,A05,3,
317316,A08,1,
317316,A08,3,
317316,A08,5,
317316,A09,1,
317316,A09,3,
317316,A09,8,
317316,A10,1,
317316,A11,1,
317316,A12,1,
317316,A14,4,
317316,B01,4,
317316,B02,1,
317316,B02,2,
317316,B02,3,
317316,B02,4,
317316,B02,5,
317316,B03,3,
317316,B03,4,
317316,B03,5,
317316,B04,5,
317316,B05,4,
317316,B06,5,
317316,B07,5,
317319,A01,6,
317319,A02,2,
317319,A04,4,
317319,A05,1,0
317319,A08,1,
317319,A08,5,
317319,A09,1,
317319,A10,2,
317319,A11,1,
317319,A12,1,
317319,A14,4,
317319,B01,5,
317319,B02,1,
317319,B02,2,
317319,B02,3,
317319,B02,4,
317319,B02,5,
317319,B03,2,
317319,B03,4,
317319,B04,3,
317319,B05,4,
317319,B06,4,
317319,B07,4,
317328,A01,4,
317328,A02,3,
317328,A04,4,
317328,A05,1,0
317328,A08,5,
317328,A09,1,
317328,A10,2,
317328,A11,1,
317328,A12,1,
317328,A14,4,
317328,B01,5,
317328,B02,1,
317328,B03,1,
317328,B03,2,
317328,B04,5,
317328,B05,4,
317328,B06,4,
317328,B07,3,
317329,A01,5,
317329,A02,1,
317329,A04,4,
317329,A05,1,0
317329,A08,5,
317329,A09,1,
317329,A10,2,
317329,A11,1,
317329,A12,1,
317329,A14,4,
317329,B01,5,
317329,B02,1,
317329,B03,1,
317329,B03,2,
317329,B04,5,
317329,B05,4,
317329,B06,4,
317329,B07,3,
317335,A01,12,
317335,A02,4,
317335,A04,4,
317335,A05,3,
317335,A08,1,
317335,A09,1,
317335,A10,2,
317335,A11,1,
317335,A12,1,
317335,A14,4,
317335,B01,5,
317335,B02,1,
317335,B02,4,
317335,B03,5,
317335,B04,2,
317335,B05,3,
317335,B06,2,
317335,B07,2,
317362,A01,4,
317362,A02,1,
317362,A04,2,
317362,A05,1,未婚
317362,A08,3,
317362,A09,1,
317362,A09,2,
317362,A10,2,
317362,A11,1,
317362,A12,1,
317362,A14,4,
317362,B01,4,
317362,B02,1,
317362,B02,3,
317362,B02,4,
317362,B02,5,
317362,B03,4,
317362,B03,5,
317362,B04,5,
317362,B05,4,
317362,B06,3,
317362,B07,4,
317386,A01,24,媒體業
317386,A02,2,
317386,A04,5,
317386,A05,1,0
317386,A08,5,
317386,A09,1,
317386,A10,2,
317386,A11,1,
317386,A12,1,
317386,A14,4,
317386,B01,5,
317386,B02,1,
317386,B02,2,
317386,B02,3,
317386,B03,3,
317386,B03,4,
317386,B04,5,
317386,B05,3,
317386,B06,4,
317386,B07,4,
317390,A01,4,
317390,A02,4,
317390,A04,4,
317390,A05,1,0
317390,A08,1,
317390,A08,3,
317390,A09,1,
317390,A10,1,
317390,A11,1,
317390,A12,1,
317390,A14,4,
317390,B01,5,
317390,B02,1,
317390,B02,4,
317390,B03,3,
317390,B03,4,
317390,B03,5,
317390,B04,3,
317390,B05,3,
317390,B06,3,
317390,B07,3,
317399,A01,8,
317399,A02,3,
317399,A04,3,
317399,A05,2,2
317399,A08,5,
317399,A09,3,
317399,A10,4,
317399,A11,2,
317399,A12,3,
317399,A14,4,
317399,B01,3,
317399,B02,3,
317399,B02,4,
317399,B02,5,
317399,B03,4,
317399,B04,4,
317399,B05,4,
317399,B06,5,
317399,B07,5,
317407,A01,4,
317407,A02,2,
317407,A04,3,
317407,A05,1,無
317407,A08,3,
317407,A08,5,
317407,A09,1,
317407,A10,2,
317407,A11,1,
317407,A12,2,
317407,A14,4,
317407,B01,4,
317407,B02,1,
317407,B02,2,
317407,B02,3,
317407,B02,4,
317407,B02,5,
317407,B03,4,
317407,B03,5,
317407,B04,3,
317407,B05,4,
317407,B06,3,
317407,B07,2,
317411,A01,21,
317411,A02,7,no
317411,A04,3,
317411,A05,2,1
317411,A08,1,
317411,A08,4,
317411,A08,5,
317411,A09,3,
317411,A10,3,
317411,A11,2,
317411,A12,1,
317411,A14,4,
317411,B01,5,
317411,B02,1,
317411,B02,2,
317411,B02,3,
317411,B02,4,
317411,B02,5,
317411,B03,4,
317411,B03,5,
317411,B04,5,
317411,B05,3,
317411,B06,4,
317411,B07,3,
317416,A01,4,
317416,A02,2,
317416,A04,4,
317416,A05,2,2
317416,A08,1,
317416,A08,5,
317416,A09,1,
317416,A09,3,
317416,A10,2,
317416,A11,1,
317416,A12,1,
317416,A14,4,
317416,B01,5,
317416,B02,1,
317416,B02,2,
317416,B02,3,
317416,B02,4,
317416,B03,3,
317416,B03,4,
317416,B04,5,
317416,B05,4,
317416,B06,4,
317416,B07,5,
317424,A01,5,
317424,A02,1,
317424,A04,2,
317424,A05,2,2
317424,A08,1,
317424,A08,3,
317424,A08,5,
317424,A09,1,
317424,A10,3,
317424,A11,2,
317424,A12,1,
317424,A14,4,
317424,B01,4,
317424,B02,1,
317424,B02,4,
317424,B02,5,
317424,B03,4,
317424,B03,5,
317424,B04,4,
317424,B05,4,
317424,B06,5,
317424,B07,5,
317439,A01,5,
317439,A02,1,
317439,A04,4,
317439,A05,1,0
317439,A08,1,
317439,A08,3,
317439,A09,1,
317439,A09,3,
317439,A10,3,
317439,A11,2,
317439,A12,1,
317439,A14,4,
317439,B01,5,
317439,B02,1,
317439,B02,3,
317439,B02,5,
317439,B03,3,
317439,B03,4,
317439,B04,3,
317439,B05,3,
317439,B06,3,
317439,B07,4,
317449,A01,5,
317449,A02,4,
317449,A04,4,
317449,A05,2,2
317449,A08,3,
317449,A08,4,
317449,A08,5,
317449,A09,1,
317449,A09,3,
317449,A10,3,
317449,A11,2,
317449,A12,1,
317449,A14,4,
317449,B01,4,
317449,B02,1,
317449,B02,2,
317449,B02,3,
317449,B02,4,
317449,B02,5,
317449,B03,3,
317449,B03,4,
317449,B04,3,
317449,B05,4,
317449,B06,3,
317449,B07,4,
317461,A01,4,
317461,A02,3,
317461,A04,4,
317461,A05,2,2
317461,A08,3,
317461,A08,4,
317461,A08,5,
317461,A09,1,
317461,A10,3,
317461,A11,2,
317461,A12,1,
317461,A14,4,
317461,B01,4,
317461,B02,1,
317461,B02,2,
317461,B02,3,
317461,B02,4,
317461,B03,4,
317461,B04,5,
317461,B05,4,
317461,B06,4,
317461,B07,4,
317462,A01,4,
317462,A02,1,
317462,A04,4,
317462,A05,1,0
317462,A08,1,
317462,A09,1,
317462,A09,3,
317462,A10,2,
317462,A11,1,
317462,A12,1,
317462,A14,4,
317462,B01,5,
317462,B02,1,
317462,B02,2,
317462,B02,3,
317462,B02,4,
317462,B02,5,
317462,B03,1,
317462,B03,2,
317462,B03,3,
317462,B03,4,
317462,B03,5,
317462,B04,5,
317462,B05,5,
317462,B06,5,
317462,B07,5,
317466,A01,2,
317466,A02,1,
317466,A04,3,
317466,A05,1,1
317466,A08,1,
317466,A08,3,
317466,A08,4,
317466,A08,5,
317466,A09,1,
317466,A09,3,
317466,A09,4,
317466,A10,3,
317466,A11,2,
317466,A12,1,
317466,A14,4,
317466,B01,4,
317466,B02,1,
317466,B02,2,
317466,B02,3,
317466,B02,4,
317466,B02,5,
317466,B03,3,
317466,B03,4,
317466,B03,5,
317466,B04,4,
317466,B05,4,
317466,B06,4,
317466,B07,4,
317484,A01,4,
317484,A02,4,
317484,A04,5,
317484,A05,2,2
317484,A08,1,
317484,A09,3,
317484,A10,3,
317484,A11,1,
317484,A12,1,
317484,A14,4,
317484,B01,5,
317484,B02,1,
317484,B02,2,
317484,B02,3,
317484,B02,4,
317484,B02,5,
317484,B03,1,
317484,B03,2,
317484,B03,3,
317484,B03,4,
317484,B03,5,
317484,B04,5,
317484,B05,4,
317484,B06,5,
317484,B07,5,
317519,A01,3,
317519,A02,5,
317519,A04,5,
317519,A05,2,2
317519,A08,1,
317519,A08,3,
317519,A08,4,
317519,A09,1,
317519,A10,5,
317519,A11,3,
317519,A12,2,
317519,A14,4,
317519,B01,4,
317519,B02,1,
317519,B02,2,
317519,B02,3,
317519,B02,4,
317519,B02,5,
317519,B03,5,
317519,B04,5,
317519,B05,4,
317519,B06,4,
317519,B07,4,
317541,A01,5,
317541,A01,5,
317541,A02,5,
317541,A02,5,
317541,A04,2,
317541,A04,2,
317541,A05,2,4
317541,A05,2,4
317541,A08,3,
317541,A08,5,
317541,A08,3,
317541,A08,5,
317541,A09,2,
317541,A09,2,
317541,A09,8,
317541,A10,3,
317541,A10,4,
317541,A11,2,
317541,A11,2,
317541,A12,2,
317541,A12,2,
317541,A14,4,
317541,A14,4,
317541,B01,3,
317541,B01,3,
317541,B02,1,
317541,B02,3,
317541,B02,1,
317541,B02,3,
317541,B03,3,
317541,B03,4,
317541,B03,3,
317541,B03,4,
317541,B04,4,
317541,B04,4,
317541,B05,4,
317541,B05,4,
317541,B06,5,
317541,B06,5,
317541,B07,5,
317541,B07,5,
317555,A01,21,
317555,A02,7,家管
317555,A04,3,
317555,A05,2,1
317555,A08,1,
317555,A08,3,
317555,A08,5,
317555,A09,3,
317555,A10,2,
317555,A11,2,
317555,A12,1,
317555,A14,4,
317555,B01,4,
317555,B02,1,
317555,B02,2,
317555,B02,3,
317555,B02,4,
317555,B02,5,
317555,B03,3,
317555,B03,4,
317555,B03,5,
317555,B04,5,
317555,B05,4,
317555,B06,5,
317555,B07,5,
317580,A01,7,
317580,A02,7,學生
317580,A04,4,
317580,A05,1,0
317580,A08,1,
317580,A09,3,
317580,A10,3,
317580,A11,3,
317580,A12,2,
317580,A14,4,
317580,B01,5,
317580,B02,4,
317580,B03,4,
317580,B04,4,
317580,B05,4,
317580,B06,4,
317580,B07,4,
317581,A01,7,
317581,A02,7,學生
317581,A04,5,
317581,A05,1,0
317581,A08,1,
317581,A09,3,
317581,A10,3,
317581,A11,3,
317581,A12,2,
317581,A14,4,
317581,B01,5,
317581,B02,4,
317581,B03,4,
317581,B04,4,
317581,B05,4,
317581,B06,4,
317581,B07,4,
317782,A01,6,
317782,A02,5,
317782,A04,4,
317782,A05,3,
317782,A08,1,
317782,A08,2,
317782,A08,5,
317782,A09,1,
317782,A09,3,
317782,A09,4,
317782,A09,7,
317782,A10,4,
317782,A11,1,
317782,A12,1,
317782,A14,4,
317782,B01,5,
317782,B02,2,
317782,B02,3,
317782,B02,4,
317782,B02,5,
317782,B03,4,
317782,B03,5,
317782,B04,5,
317782,B05,4,
317782,B06,5,
317782,B07,5,
317794,A01,4,
317794,A02,4,
317794,A04,4,
317794,A05,2,2
317794,A08,1,
317794,A08,2,
317794,A08,3,
317794,A08,4,
317794,A08,5,
317794,A09,1,
317794,A09,3,
317794,A10,3,
317794,A11,2,
317794,A12,2,
317794,A14,4,
317794,B01,5,
317794,B02,1,
317794,B02,2,
317794,B02,3,
317794,B02,4,
317794,B02,5,
317794,B03,4,
317794,B03,5,
317794,B04,4,
317794,B05,4,
317794,B06,4,
317794,B07,4,
317829,A01,24,運輸公司
317829,A02,7,職員
317829,A04,3,
317829,A05,3,
317829,A08,2,
317829,A08,5,
317829,A09,1,
317829,A09,8,
317829,A10,3,
317829,A11,3,
317829,A12,2,
317829,A14,4,
317829,B01,3,
317829,B02,2,
317829,B02,3,
317829,B02,5,
317829,B03,3,
317829,B03,4,
317829,B03,5,
317829,B04,5,
317829,B05,4,
317829,B06,5,
317829,B07,5,
317891,A01,7,
317891,A02,1,
317891,A04,4,
317891,A05,3,
317891,A08,1,
317891,A09,4,
317891,A10,2,
317891,A11,2,
317891,A12,1,
317891,A14,4,
317891,B01,5,
317891,B02,1,
317891,B02,4,
317891,B02,5,
317891,B03,4,
317891,B03,5,
317891,B04,2,
317891,B05,4,
317891,B06,2,
317891,B07,2,
317898,A01,8,
317898,A02,7,無
317898,A04,3,
317898,A05,2,3
317898,A08,6,
317898,A09,2,
317898,A09,3,
317898,A10,2,
317898,A11,2,
317898,A12,2,
317898,A14,4,
317898,B01,3,
317898,B02,1,
317898,B02,2,
317898,B02,3,
317898,B02,4,
317898,B02,5,
317898,B03,2,
317898,B04,3,
317898,B05,4,
317898,B06,3,
317898,B07,3,
317913,A01,6,
317913,A02,1,
317913,A04,2,
317913,A05,1,0
317913,A08,1,
317913,A08,3,
317913,A09,1,
317913,A09,3,
317913,A10,1,
317913,A11,1,
317913,A12,1,
317913,A14,4,
317913,B01,5,
317913,B02,1,
317913,B02,2,
317913,B02,3,
317913,B02,4,
317913,B02,5,
317913,B03,3,
317913,B03,4,
317913,B04,3,
317913,B05,3,
317913,B06,4,
317913,B07,4,
317927,A01,21,
317927,A02,1,
317927,A04,4,
317927,A05,2,1
317927,A08,1,
317927,A08,4,
317927,A08,5,
317927,A09,3,
317927,A10,3,
317927,A11,2,
317927,A12,1,
317927,A14,4,
317927,B01,5,
317927,B02,1,
317927,B02,3,
317927,B02,4,
317927,B02,5,
317927,B03,4,
317927,B03,5,
317927,B04,4,
317927,B05,4,
317927,B06,4,
317927,B07,5,
317955,A01,24,媒體傳播
317955,A02,1,
317955,A04,4,
317955,A05,1,單身
317955,A08,1,
317955,A09,9,存款
317955,A10,1,
317955,A11,1,
317955,A12,1,
317955,A14,4,
317955,B01,5,
317955,B02,1,
317955,B02,4,
317955,B03,4,
317955,B03,5,
317955,B04,3,
317955,B05,3,
317955,B06,4,
317955,B07,4,
317957,A01,3,
317957,A02,1,
317957,A04,4,
317957,A05,1,0
317957,A08,5,
317957,A09,1,
317957,A10,4,
317957,A11,3,
317957,A12,1,
317957,A14,4,
317957,B01,5,
317957,B02,1,
317957,B02,2,
317957,B02,3,
317957,B02,4,
317957,B02,5,
317957,B03,2,
317957,B03,4,
317957,B03,5,
317957,B04,5,
317957,B05,4,
317957,B06,5,
317957,B07,4,
318038,A01,1,
318038,A02,1,
318038,A04,4,
318038,A05,2,2
318038,A08,1,
318038,A08,5,
318038,A09,1,
318038,A09,3,
318038,A10,3,
318038,A11,2,
318038,A12,1,
318038,A14,4,
318038,B01,3,
318038,B02,1,
318038,B02,4,
318038,B02,5,
318038,B03,3,
318038,B03,4,
318038,B03,5,
318038,B04,5,
318038,B05,5,
318038,B06,4,
318038,B07,4,
318090,A01,13,歐美
318090,A02,6,
318090,A04,3,
318090,A05,2,2
318090,A08,1,
318090,A08,5,
318090,A09,3,
318090,A10,2,
318090,A11,2,
318090,A12,3,
318090,A14,4,
318090,B01,3,
318090,B02,1,
318090,B02,2,
318090,B02,3,
318090,B02,4,
318090,B02,5,
318090,B03,3,
318090,B03,4,
318090,B03,5,
318090,B04,5,
318090,B05,3,
318090,B06,5,
318090,B07,5,
318135,A01,4,
318135,A02,3,
318135,A04,2,
318135,A05,2,2
318135,A08,3,
318135,A08,5,
318135,A09,1,
318135,A09,3,
318135,A10,3,
318135,A11,2,
318135,A12,1,
318135,A14,4,
318135,B01,4,
318135,B02,1,
318135,B02,2,
318135,B02,3,
318135,B02,4,
318135,B02,5,
318135,B03,2,
318135,B03,3,
318135,B03,4,
318135,B03,5,
318135,B04,4,
318135,B05,4,
318135,B06,4,
318135,B07,3,
318140,A01,8,
318140,A02,7,退休
318140,A04,1,
318140,A05,2,2
318140,A08,1,
318140,A09,2,
318140,A09,3,
318140,A10,3,
318140,A11,1,
318140,A12,2,
318140,A14,1,
318140,B01,2,
318140,B02,2,
318140,B02,3,
318140,B02,4,
318140,B03,4,
318140,B03,5,
318140,B04,4,
318140,B05,3,
318140,B06,4,
318140,B07,4,
318146,A01,2,
318146,A02,1,
318146,A04,3,
318146,A05,2,2
318146,A08,1,
318146,A08,3,
318146,A09,1,
318146,A09,3,
318146,A09,7,
318146,A10,3,
318146,A11,2,
318146,A12,1,
318146,A14,4,
318146,B01,3,
318146,B02,1,
318146,B02,2,
318146,B02,3,
318146,B03,2,
318146,B03,4,
318146,B03,5,
318146,B04,3,
318146,B05,4,
318146,B06,4,
318146,B07,2,
318165,A01,24,研究人員
318165,A02,2,
318165,A04,5,
318165,A05,1,0
318165,A08,1,
318165,A08,3,
318165,A08,4,
318165,A08,5,
318165,A08,6,
318165,A09,1,
318165,A09,3,
318165,A10,2,
318165,A11,1,
318165,A12,1,
318165,A14,4,
318165,B01,5,
318165,B02,4,
318165,B02,5,
318165,B03,4,
318165,B03,5,
318165,B04,4,
318165,B05,4,
318165,B06,5,
318165,B07,5,
318177,A01,3,
318177,A02,2,
318177,A04,5,
318177,A05,1,0
318177,A08,1,
318177,A09,1,
318177,A10,3,
318177,A11,2,
318177,A12,1,
318177,A14,4,
318177,B01,5,
318177,B02,1,
318177,B02,4,
318177,B02,5,
318177,B03,4,
318177,B03,5,
318177,B04,5,
318177,B05,4,
318177,B06,4,
318177,B07,5,
318179,A01,17,
318179,A01,17,
318179,A02,7,兼職
318179,A02,7,兼職
318179,A04,4,
318179,A04,4,
318179,A05,1,0
318179,A05,1,0
318179,A08,3,
318179,A08,3,
318179,A09,1,
318179,A09,1,
318179,A10,2,
318179,A10,2,
318179,A11,1,
318179,A11,1,
318179,A12,1,
318179,A12,1,
318179,A14,4,
318179,A14,4,
318179,B01,3,
318179,B01,3,
318179,B02,1,
318179,B02,2,
318179,B02,4,
318179,B02,5,
318179,B02,1,
318179,B02,2,
318179,B02,4,
318179,B02,5,
318179,B03,4,
318179,B03,4,
318179,B04,4,
318179,B04,4,
318179,B05,4,
318179,B05,4,
318179,B06,5,
318179,B06,5,
318179,B07,4,
318179,B07,4,
318180,A01,24,未成年人
318180,A02,7,未成年人
318180,A04,1,
318180,A05,3,
318180,A08,1,
318180,A08,5,
318180,A09,9,壓歲錢
318180,A10,3,
318180,A11,2,
318180,A12,1,
318180,A14,4,
318180,B01,1,
318180,B02,1,
318180,B02,2,
318180,B02,3,
318180,B02,4,
318180,B02,5,
318180,B03,1,
318180,B03,2,
318180,B03,3,
318180,B03,4,
318180,B03,5,
318180,B04,3,
318180,B05,3,
318180,B06,3,
318180,B07,3,
318194,A01,1,
318194,A01,1,
318194,A02,1,
318194,A02,1,
318194,A04,5,
318194,A04,5,
318194,A05,2,1
318194,A05,2,1
318194,A08,3,
318194,A08,3,
318194,A09,1,
318194,A09,1,
318194,A10,3,
318194,A10,3,
318194,A11,3,
318194,A11,2,
318194,A12,1,
318194,A12,1,
318194,A14,4,
318194,A14,4,
318194,B01,5,
318194,B01,5,
318194,B02,1,
318194,B02,4,
318194,B02,1,
318194,B02,4,
318194,B03,3,
318194,B03,4,
318194,B03,1,
318194,B03,2,
318194,B03,3,
318194,B03,4,
318194,B03,5,
318194,B04,3,
318194,B04,3,
318194,B05,4,
318194,B05,4,
318194,B06,3,
318194,B06,5,
318194,B07,3,
318194,B07,2,
318208,A01,4,
318208,A02,2,
318208,A04,5,
318208,A05,1,0
318208,A08,1,
318208,A09,1,
318208,A10,3,
318208,A11,2,
318208,A12,1,
318208,A14,4,
318208,B01,5,
318208,B02,3,
318208,B02,4,
318208,B02,5,
318208,B03,3,
318208,B03,4,
318208,B04,3,
318208,B05,4,
318208,B06,5,
318208,B07,4,
318215,A01,2,
318215,A02,1,
318215,A04,4,
318215,A05,1,0
318215,A08,1,
318215,A08,5,
318215,A09,1,
318215,A09,3,
318215,A10,3,
318215,A11,2,
318215,A12,1,
318215,A14,4,
318215,B01,5,
318215,B02,1,
318215,B02,4,
318215,B03,4,
318215,B03,5,
318215,B04,4,
318215,B05,4,
318215,B06,5,
318215,B07,5,
318226,A01,6,
318226,A02,3,
318226,A04,4,
318226,A05,1,0
318226,A08,1,
318226,A08,3,
318226,A08,5,
318226,A09,1,
318226,A09,3,
318226,A10,2,
318226,A11,1,
318226,A12,1,
318226,A14,4,
318226,B01,3,
318226,B02,1,
318226,B02,4,
318226,B03,4,
318226,B03,5,
